treeID,Z,npoints,convhull_area,area,perimeter
2971,19.06,53,13.849,13.8491000004578,15.2585344451659
2972,19.05,9,0.783,0.78294999996433,3.74738383267735
2973,19.05,76,19.804,19.8041499999235,16.8135219486798
2974,19.05,19,3.632,3.63215000013588,7.20030872656253
2975,19.05,28,6.246,6.24584999997751,10.073838781582
2976,19.05,63,46.954,46.9535500002676,32.8032792001788
2977,19.05,114,27.271,27.2713999999687,19.8381814028419
2978,19.05,59,12.401,12.4005000002217,14.2213225724951
2979,19.05,100,50.956,50.9556999991182,27.3045029272582
2980,19.05,28,4.338,4.33754999999655,8.36610392067999
2981,19.04,49,17.879,17.8785999999964,17.4466004063844
2982,19.04,22,3.132,3.13154999993276,7.29227772462781
2983,19.04,12,1.388,1.38799999997718,5.02840540929326
2984,19.04,21,7.855,7.8546999997925,12.327672568551
2985,19.04,14,1.871,1.87129999999888,7.07847454223137
2986,19.03,84,19.677,19.6765499993344,18.9032769950603
2987,19.03,4,0.155,0.154899999994086,2.80269903419684
2988,19.03,22,4.978,4.97754999990866,8.98359634903826
2989,19.03,35,7.803,7.80320000008214,11.2349031688063
2990,19.03,96,30.632,30.6316999993287,25.3003051638603
2991,19.03,96,27.538,27.5375499996589,19.6811276467016
2992,19.03,21,4.919,4.91874999995343,8.44029203163477
2993,19.02,36,31.711,31.7107500007842,25.3029575650691
2994,19.02,5,0.845,0.845499999908498,3.85872708093725
2995,19.02,35,15.049,15.0492999998678,15.4375068006194
2996,19.02,212,72.063,72.0634499995504,32.0412675382223
2997,19.01,37,17.209,17.20869999961,16.1655210154002
2998,19.01,62,28.423,28.4225499997847,20.9883178610529
2999,19,44,14.555,14.5553499993403,15.6394203647565
3000,19,64,37.139,37.1386000001803,26.6929773782916
3001,19,7,0.437,0.437299999990501,3.5361981442624
3002,18.99,7,0.959,0.959299999929499,4.65310793623748
3003,18.99,17,2.912,2.91219999981695,7.22665118616086
3004,18.98,9,0.834,0.834350000048289,3.81525264913733
3005,18.98,49,11.065,11.0650000002934,14.2019964792029
3006,18.98,35,7.742,7.74164999992354,11.1355283229507
3007,18.98,135,49.623,49.6232999999775,26.989913351758
3008,18.98,107,32.247,32.2465500001563,24.4702239031633
3010,18.97,77,34.055,34.0549000001047,22.4820790592067
3011,18.97,7,5.922,5.92169999983162,20.0867253137747
3012,18.97,42,32.787,32.7872000000207,28.498457850553
3013,18.96,39,12.36,12.3600500001339,13.8829734982769
3014,18.96,31,6.958,6.95810000010533,10.3213345514423
3015,18.96,28,7.702,7.70200000001932,10.9450293890817
3016,18.96,46,7.359,7.35934999992605,10.7377872059455
3017,18.96,29,7,7.00049999984913,11.7110453328625
3018,18.95,30,14.216,14.2164500001818,14.8529084825427
3019,18.95,35,5.199,5.19935000006808,9.09578038158316
3020,18.95,7,1.045,1.04534999991301,4.14312116726359
3021,18.95,69,23.647,23.6468999997014,18.7203721741695
3022,18.95,7,0.719,0.71909999998752,3.43128347433029
3023,18.95,26,6.521,6.52080000008573,10.9246838523712
3024,18.95,9,1.62,1.61999999999534,5.48831004216404
3025,18.95,49,33.502,33.501850000117,27.5827861658144
3026,18.94,130,118.19,118.189749999437,44.2071959751521
3027,18.94,36,12.139,12.1385500000324,13.8254622896526
3028,18.94,46,12.267,12.2669000001624,14.0731298409404
3029,18.94,32,10.023,10.0232500001439,13.9254309958175
3030,18.93,54,12.606,12.6057500002207,13.9186543417952
3031,18.93,23,3.552,3.55224999983329,7.40886856494316
3032,18.93,45,13.86,13.8596500001149,14.3629042788101
3033,18.92,11,3.38,3.37985000008484,8.35614505806624
3034,18.92,11,1.895,1.89534999994794,5.37790378221823
3035,18.92,43,7.813,7.81315000029281,10.574620432482
3036,18.92,97,32.03,32.0295500007924,23.8603776151219
3037,18.92,8,0.712,0.712049999972805,3.67350640621323
3038,18.91,98,28.417,28.4174499999499,20.4215364779058
3039,18.91,20,3.678,3.67835000006016,10.7514816707851
3040,18.91,8,0.826,0.826000000059139,3.74790653092836
3041,18.91,56,18.591,18.5913999998011,17.2732861913319
3042,18.91,187,32.035,32.0352999997558,21.7563879404182
3043,18.91,31,4.976,4.97624999994878,8.7253667609313
3044,18.91,7,0.795,0.794649999937974,4.32425723950192
3045,18.9,23,3.667,3.66694999999891,7.33440230976124
3046,18.9,118,77.132,77.131999999925,36.7433544561015
3047,18.9,49,14.106,14.1064000001061,14.0916423270049
3048,18.9,13,4.641,4.64140000008047,8.80956510243687
3049,18.89,10,1.467,1.46714999998221,5.40376229119431
3050,18.89,16,5.69,5.69000000017695,9.19598967549535
3051,18.89,48,12.288,12.2881499999203,13.9541534053094
3052,18.89,84,69.661,69.6613499997184,35.0121376903325
3053,18.88,11,1.579,1.57925000000978,5.38085627362431
3054,18.88,23,6.717,6.71725000016158,10.1427342422588
3055,18.88,100,32.646,32.646349999588,24.7591003905206
3056,18.88,44,19.387,19.3873499997426,18.2916669187802
3057,18.88,13,1.676,1.67595000006258,5.06025521831462
3058,18.87,88,49.373,49.3729499997571,30.5083475646253
3059,18.87,56,12.474,12.4737500001793,14.2739189374844
3060,18.87,16,5.661,5.66070000012405,9.73306110752979
3061,18.87,61,14.031,14.0311000001384,15.4854691364792
3062,18.87,73,19.687,19.6874500002014,16.5741787910364
3063,18.87,29,8.88,8.8804499998223,11.551536582654
3064,18.87,44,16.115,16.1150500003714,15.3144485421463
3065,18.87,58,18.103,18.1031499998644,17.2617750493395
3066,18.86,26,6.757,6.75695000006817,10.4277502201646
3067,18.86,24,22.304,22.3037999998778,25.0812435344371
3068,18.86,56,20.3,20.2995499996468,17.414931068126
3069,18.86,81,17.259,17.2591500001727,15.7236256259339
3070,18.86,27,7.959,7.95849999960046,12.3785339074387
3071,18.85,15,1.866,1.86604999983683,5.73054565794769
3072,18.85,15,2.987,2.98715000011725,7.15667308166499
3073,18.85,55,9.875,9.87454999983311,12.723835534973
3074,18.85,44,10.124,10.1237000000838,12.5443157121875
3075,18.84,59,40.526,40.5260000005364,30.0222016235767
3076,18.84,42,15.71,15.7095499997959,15.7687425604755
3077,18.84,29,8.159,8.15875000023516,12.543341353168
3078,18.83,10,1.664,1.66440000003786,5.4998950568584
3079,18.83,37,26.153,26.1529499995522,26.4299551751996
3080,18.83,42,10.445,10.4454000004916,12.8019597093841
3081,18.83,101,27.53,27.529749999987,19.8232264954191
3082,18.83,25,28.48,28.4802000004565,26.7125589597352
3083,18.83,107,34.086,34.085999999661,22.4131562483747
3084,18.83,62,16.936,16.9356500000576,15.9181887291508
3085,18.83,90,32.135,32.1345000000438,21.5377252440098
3086,18.82,52,15.99,15.9904999996652,16.2345649968515
3087,18.82,85,87.789,87.7887499993667,37.2174402459891
3088,18.81,27,7.38,7.38005000015255,10.2179299535829
3089,18.81,12,1.271,1.27134999990813,4.39351899077355
3090,18.8,43,13.609,13.6088499998441,15.5355999778087
3091,18.8,30,8.453,8.4532500000787,11.1303087239995
3092,18.8,83,52.236,52.2356499996968,30.864511944586
3093,18.8,7,1.191,1.19070000009378,5.00184310327976
3094,18.79,58,24.852,24.8517000002321,19.5410454125065
3095,18.79,38,7.717,7.71720000001369,11.0989335449798
3096,18.79,52,14.991,14.9907000000821,14.8652232910639
3097,18.79,7,1.335,1.33464999997523,4.80518993154531
3098,18.78,32,5.369,5.36879999990924,9.70653875032776
3099,18.78,22,4.031,4.03104999987409,9.6833331481927
3100,18.78,4,0.087,0.0871499999848311,1.77171414074344
3101,18.78,17,7.376,7.37609999976121,11.5374480098248
3102,18.78,14,1.635,1.6353999999701,5.22453385362282
3103,18.78,17,5.926,5.92580000008456,10.9176358836702
3105,18.77,57,13.392,13.3921000004048,14.3015011940418
3106,18.77,13,2.884,2.88354999996955,7.35080085355976
3108,18.77,75,21.543,21.5425999995787,18.3032404881232
3109,18.77,24,29.056,29.0555500001647,26.4656286449022
3110,18.76,116,67.561,67.5613500005566,34.2291544017766
3111,18.76,58,17.592,17.591899999883,16.0460687181529
3112,18.76,36,14.855,14.8553499999398,16.3479131628533
3113,18.76,7,0.869,0.869050000008428,4.25680184107228
3114,18.76,15,2.364,2.36374999987311,5.96773587398657
3115,18.76,38,16.731,16.7310999999754,17.311143951973
3116,18.76,70,30.543,30.5433500013314,23.2755188364277
3117,18.76,84,28.083,28.0831500003114,20.0055955845698
3118,18.76,14,3.599,3.59919999958947,9.54527343148742
3119,18.76,68,12.609,12.6092000000644,14.0746015728396
3120,18.75,49,13.496,13.4959500005934,14.5290664418547
3121,18.75,57,17.608,17.6078999998863,16.1161964279644
3122,18.75,8,1.108,1.10759999998845,4.53544780623442
3123,18.74,49,14.238,14.2381500005722,14.326659472066
3124,18.74,8,9.394,9.39429999934509,22.3154505403267
3125,18.74,40,11.986,11.9861000002129,13.6479587668477
3126,18.74,24,4.418,4.41759999998612,8.29893734515134
3127,18.74,13,2.23,2.23019999993267,6.10268141245418
3128,18.74,43,9.798,9.79829999973299,14.0128458812093
3129,18.74,146,19.843,19.8430500001414,17.072520566368
3130,18.73,37,12.47,12.4702000003308,13.8763099985737
3131,18.73,8,1.547,1.54699999996228,5.72797147076644
3132,18.73,37,12.284,12.284200000111,13.6214333582309
3133,18.73,19,3.184,3.18435000025784,7.56615554945259
3134,18.72,42,8.232,8.23239999974612,10.9320419347067
3135,18.72,69,34.708,34.7084000003524,26.6408613383944
3136,18.72,17,4.605,4.60485000000335,8.76986926858974
3137,18.72,180,96.325,96.3251000001983,40.9271238691714
3138,18.71,72,13.255,13.2550000001211,13.7995516159177
3139,18.71,19,5.421,5.42100000008941,10.2632864018755
3140,18.71,41,12.503,12.5030499999411,14.7618027185849
3141,18.71,9,1.964,1.96359999990091,6.84828577482592
3142,18.71,27,9.776,9.77624999987893,11.9379287635331
3143,18.71,47,12.268,12.2677500000282,13.4759373750618
3144,18.7,54,45.719,45.7190499997232,29.1219437242759
3145,18.7,69,16.055,16.055049999617,17.1797592633583
3146,18.7,20,2.927,2.92675000010058,6.68249451125047
3147,18.7,102,26.369,26.3686999991769,22.5449981776012
3148,18.69,32,31.213,31.2131500006653,26.9455308028464
3149,18.69,44,11.637,11.6370499998447,12.9949613674197
3150,18.69,164,37.792,37.7922500004061,25.5384401178346
3151,18.69,22,17.695,17.6946999998763,23.071300992539
3152,18.69,38,11.381,11.3806000000623,13.3246860052306
3153,18.69,96,28.324,28.3238500000443,26.7222829540139
3154,18.69,39,9.756,9.75584999994317,11.840594054949
3155,18.69,81,26.924,26.9239000000525,20.1611684583191
3156,18.69,20,5.102,5.10194999998203,9.16615206639154
3157,18.69,82,26.011,26.011099999072,21.8419462823335
3158,18.69,5,0.63,0.630500000086613,3.73884791633146
3159,18.69,67,20.065,20.0652999999002,17.0909367829685
3160,18.69,22,4.364,4.36424999980954,8.76941797163774
3161,18.68,38,9.721,9.72120000002906,13.1213838198686
3162,18.68,24,5.452,5.45164999988629,9.09469936883251
3163,18.68,51,9.292,9.29245000018273,12.0027264447709
3164,18.68,69,34.176,34.1759499995969,26.7293341784963
3165,18.68,21,8.438,8.43749999965075,11.6520411159302
3166,18.68,41,13.137,13.1365000003716,15.1146389390945
3167,18.67,65,17.843,17.842799999984,17.4495226506501
3168,18.67,62,23.173,23.1727500001434,19.6963196475771
3169,18.67,44,8.935,8.93519999983255,11.7740168161872
3170,18.66,35,11.056,11.0559499998344,12.8169760231086
3171,18.66,22,7.45,7.45024999952875,10.678895428453
3172,18.66,112,29.325,29.325399999856,21.6621751423947
3173,18.66,11,0.824,0.82425000006333,3.69628899849822
3174,18.66,23,4.688,4.68794999993406,8.78406972092966
3175,18.65,23,5.13,5.12964999990072,9.17147329344253
3176,18.65,8,0.789,0.788799999980256,4.38137959026421
3177,18.64,39,10.401,10.4013999998569,12.5708339147729
3178,18.64,56,7.262,7.26189999992494,10.6711972921682
3179,18.64,48,12.517,12.5172999997158,16.3927131423149
3181,18.64,57,49.318,49.3179999999702,28.8755695477391
3182,18.64,21,3.606,3.60609999991721,7.98276090155564
3183,18.63,39,11.945,11.9451000001281,23.9806984890859
3184,18.63,14,1.798,1.79779999994207,5.44862181301123
3185,18.63,35,37.491,37.4913000008091,27.5130049357042
3186,18.63,22,3.976,3.97564999968745,9.32809851442568
3187,18.63,92,31.357,31.3569500002777,21.8914460545963
3188,18.63,68,13.063,13.0626000005286,16.6876253638647
3189,18.63,55,10.507,10.507500000007,12.1876358549243
3190,18.62,35,9.447,9.44709999958286,13.4907850510679
3191,18.62,30,7.908,7.9076500000665,11.7427737239303
3192,18.62,10,1.26,1.2595500000607,4.457849934966
3193,18.62,29,6.462,6.4625000001397,10.1789554456074
3194,18.62,58,19.337,19.3372500000987,18.0406311794616
3195,18.61,126,45.42,45.4195499999332,25.0028984841268
3196,18.61,18,2.535,2.53514999995241,6.17135837085537
3197,18.61,13,1.79,1.78999999997905,5.11699059043459
3198,18.61,13,2.421,2.42144999973243,6.55853630164023
3199,18.61,22,6.251,6.25079999968875,9.86181815513137
3200,18.6,5,0.25,0.25010000000475,2.4299014302255
3201,18.6,12,1.797,1.79669999994803,5.42745166699412
3202,18.6,78,60.164,60.1640499993227,33.3235339099159
3203,18.59,96,30.917,30.9172500000568,21.5896751676124
3204,18.59,47,13.734,13.7345000003697,15.2424332681223
3205,18.59,74,33.165,33.1652999999933,22.105028048679
3206,18.59,189,72.839,72.8388499995344,35.2860309919451
3207,18.59,34,10.682,10.6824500001385,13.1380523795112
3208,18.59,39,26.78,26.7799999988638,26.2224943178342
3209,18.59,36,5.08,5.08030000003055,9.02857576558667
3210,18.59,23,4.17,4.17034999994212,8.44869992391645
3211,18.58,38,13.073,13.0731999997515,14.2321042935157
3212,18.58,58,48.004,48.0038500004448,30.5653080528681
3213,18.58,36,10.273,10.2728499997174,12.7955527938532
3214,18.58,36,13.274,13.2742000001017,13.6980515576375
3215,18.58,65,19.83,19.8302499999991,17.0758634750038
3216,18.58,27,5.713,5.7133000001777,9.87775619242773
3217,18.58,52,53.908,53.9082000001799,31.2428374164877
3218,18.58,42,40.824,40.8238000001293,29.3515851746401
3219,18.58,56,12.423,12.423150000046,17.3787719483685
3220,18.57,9,1.703,1.70340000002761,6.01850414220817
3221,18.57,24,4.536,4.53565000003437,8.24054170244767
3222,18.57,76,17.519,17.5194500006037,16.4498118328652
3223,18.57,65,18.808,18.8075499997358,16.0197373730871
3224,18.56,18,4.563,4.5631500002346,9.28464353549379
3225,18.56,55,14.884,14.8844999999274,16.1424449926359
3226,18.56,56,17.442,17.4420499997213,16.4124549303842
3227,18.55,16,4.359,4.35909999994328,10.1843214598029
3228,18.55,40,13.556,13.5556999999098,14.4686176673055
3229,18.55,37,86.552,86.5522500006482,37.0616491315098
3230,18.55,72,22.151,22.1507999997993,18.0804160983731
3231,18.55,9,2.413,2.41295000011451,7.51597309057723
3232,18.55,83,15.442,15.4423999999417,15.0856367310643
3233,18.54,13,4.338,4.33795000001555,8.82646316805974
3234,18.54,15,1.436,1.436299999943,5.36563764428756
3235,18.54,39,12.975,12.9748500002315,15.2274734817184
3236,18.54,9,2.02,2.01995000004536,6.37708475324041
3237,18.54,11,1.977,1.97689999995055,5.70618184274616
3238,18.54,11,2.019,2.0187000000733,5.44925316600618
3239,18.54,4,0.367,0.366599999979371,2.76887145348529
3240,18.54,23,6.444,6.44359999994049,10.682983606935
3241,18.53,30,6.328,6.32810000004247,9.99242196591857
3242,18.53,10,1.273,1.27330000005895,5.08220360540516
3243,18.53,30,5.474,5.47415000011097,8.88072803247555
3244,18.53,10,1.903,1.90350000013132,8.14588012801749
3245,18.53,84,24.681,24.680549999699,19.5368603958605
3246,18.53,16,3.161,3.16065000006347,7.34081359076209
3247,18.53,25,6.61,6.60954999981914,10.460194419801
3248,18.52,37,31.765,31.76529999997,26.0576973107359
3249,18.52,25,3.892,3.89240000012796,9.25681965057731
3250,18.52,26,10.143,10.1434999997728,12.7378331753922
3251,18.52,10,1.829,1.82894999999553,6.25491187925925
3252,18.52,160,33.8,33.7996000002895,22.113288806559
3253,18.52,36,11.683,11.6830000003101,12.9977011761121
3254,18.52,29,9.888,9.88835000031395,12.3314690031819
3255,18.51,73,17.763,17.7632999997586,17.3314102445176
3256,18.51,26,7.09,7.09050000007846,10.6257493337527
3257,18.51,18,4.543,4.54269999993267,8.91754526987019
3258,18.51,7,3.26,3.259750000434,21.2817638537088
3259,18.51,21,3.521,3.52094999997644,8.59509616826114
3260,18.51,8,1.424,1.42404999997234,4.69266942124591
3261,18.51,83,30.114,30.1136999998707,21.7863173266533
3262,18.5,39,12.364,12.3637499996694,14.8509456026535
3263,18.5,17,5.456,5.45554999995511,10.5705138067603
3264,18.5,11,1.395,1.39494999998715,4.56031272721582
3265,18.49,37,11.696,11.6956500002416,14.5018588321787
3266,18.49,38,6.752,6.75230000005104,10.3776645767601
3267,18.49,16,4.996,4.99584999997751,8.71581631703686
3268,18.49,69,34.285,34.2851999988779,26.2816729748315
3269,18.49,21,6.016,6.01594999985537,10.6792355214878
3270,18.49,12,3.499,3.49929999973392,7.22751768311726
3271,18.49,63,52.018,52.0177500010468,32.2680302346734
3272,18.48,82,22.016,22.0165000003763,19.5853424175472
3273,18.48,47,15.873,15.8731000004336,16.9969137900211
3274,18.48,61,20.552,20.5516999999527,18.0487106315684
3275,18.48,108,31.259,31.2593000006163,21.9363094947329
3276,18.47,17,3.678,3.67820000019856,8.03557213477329
3277,18.47,100,36.571,36.5711499999743,23.226026205684
3278,18.47,16,3.702,3.70195000007516,8.03783134953402
3279,18.47,4,0.329,0.328599999993457,2.55742574256259
3280,18.47,17,5.062,5.06224999995902,8.65061268027565
3281,18.47,68,16.95,16.9497000006959,16.6437463224697
3282,18.47,10,1.741,1.74049999992712,5.50190735270367
3283,18.46,28,8.445,8.44539999990957,11.6857060462622
3284,18.46,4,0.259,0.259200000000419,2.24011908701357
3285,18.46,45,14.14,14.1398499994539,17.0559223579447
3286,18.46,25,5.655,5.65495000011288,10.3175734265481
3287,18.46,17,3.942,3.94209999995655,7.99360236369428
3288,18.46,12,3.794,3.79424999991897,7.90687425944928
3289,18.46,5,0.613,0.613000000012107,3.62693585628055
3290,18.46,111,68.167,68.1671999997925,33.2931413346718
3291,18.46,50,11.958,11.9580000001006,13.3510906153669
3292,18.45,10,1.814,1.81445000006352,6.95657402001892
3293,18.45,5,0.647,0.646550000121351,4.54176339221628
3294,18.45,36,8.582,8.58245000010356,14.5600874705485
3295,18.44,15,4.111,4.11074999999255,8.60672121920423
3296,18.44,41,43.107,43.1074500014074,28.8394555078055
3297,18.44,4,0.394,0.394150000007357,2.87891268994066
3298,18.44,22,6.787,6.78670000017155,11.7741549397666
3299,18.44,100,41.885,41.8848999998299,24.7765191556449
3300,18.44,14,2.297,2.29749999998603,6.92532577035047
3301,18.43,27,9.161,9.1613499999512,11.7610880111832
3302,18.42,12,4.532,4.53229999990435,8.49942437040148
3303,18.42,105,14.543,14.5427500003716,17.7724600602158
3304,18.42,6,0.967,0.96689999991213,4.03482848678409
3305,18.42,21,5.179,5.17865000024904,9.26354529505008
3306,18.42,21,2.978,2.97784999993746,6.97469637463337
3307,18.42,18,2.85,2.84954999998445,7.46016536618163
3308,18.42,54,19.254,19.2535999999964,17.2141300987366
3309,18.41,5,0.348,0.348399999958929,3.17582822322098
3310,18.41,7,2.055,2.05544999986887,6.69408873083149
3311,18.4,227,82.147,82.1472999993712,35.1974881659541
3312,18.4,37,12.584,12.5837000001338,14.5142816327106
3313,18.4,18,4.494,4.49415000004228,8.59341266192991
3314,18.4,39,9.546,9.54625000013039,12.1756326962677
3315,18.4,34,8.268,8.26834999991115,11.223442163693
3316,18.4,9,1.345,1.34530000010272,4.37060327749914
3317,18.4,9,1.149,1.14885000001959,4.87762014864726
3318,18.4,36,11.062,11.0624999995343,14.3730394763857
3319,18.4,110,41.722,41.721800000174,25.2493525247445
3320,18.39,13,1.812,1.81175000005169,5.38185664835524
3321,18.39,21,6.531,6.53120000008494,10.0606894166866
3322,18.39,36,7.811,7.81054999993648,10.8927698189404
3323,18.39,6,0.562,0.562100000097416,4.10358544078587
3324,18.39,63,16.38,16.3798999999417,15.9044637500825
3325,18.38,35,31.552,31.5521499989554,26.1893570968831
3326,18.38,20,3.541,3.54055000015069,8.17588565984277
3327,18.38,175,40.163,40.162900000345,24.0614893805537
3328,18.38,47,17.597,17.596800000174,17.5919302088621
3329,18.37,20,3.484,3.48444999981439,8.03897766944223
3330,18.37,23,5.196,5.19635000018752,9.12882316616118
3331,18.36,34,6.647,6.64704999991227,10.6103985610141
3332,18.36,17,4.926,4.92600000003586,9.47620229140584
3333,18.36,34,8.054,8.05419999989681,11.5686725796707
3334,18.36,30,8.02,8.02010000002338,10.9706887721238
3335,18.35,14,3.228,3.22789999991073,7.93551899297512
3336,18.35,32,5.396,5.39605000033043,8.89411569642982
3337,18.35,38,29.716,29.7163000004366,26.8307653350217
3338,18.35,14,3.427,3.42745000030845,7.42408743467903
3339,18.34,8,0.883,0.882899999880465,3.8838746850888
3340,18.34,34,7.888,7.88820000004489,10.5798670091273
3341,18.33,80,43.97,43.9703499996103,28.9462049241064
3342,18.33,42,11.919,11.9194000001298,15.3629935356219
3343,18.33,45,24.02,24.0204499996034,26.0829576264934
3344,18.33,30,8.172,8.17174999980489,11.5773823373929
3345,18.33,38,13.225,13.2249499999452,14.4245682800074
3346,18.33,34,7.732,7.73249999992549,11.0227969017964
3347,18.33,46,12.646,12.6454999998095,14.7430418644813
3348,18.33,102,43.503,43.5029499992961,29.1630161246729
3349,18.33,15,5.146,5.14615000004414,8.74957119851405
3350,18.32,36,5.602,5.60179999988759,10.4627403611585
3351,18.32,67,22.217,22.2170499996864,19.1686268349499
3352,18.32,27,11.35,11.3501999994041,14.0852049063311
3353,18.32,43,18.185,18.1851500001503,17.1590558951153
3354,18.31,44,12.769,12.7686500002164,14.2420391695959
3355,18.31,43,12.898,12.8977500000328,13.9771591306829
3356,18.31,39,12.482,12.4823500002385,14.2469045170911
3357,18.31,5,0.731,0.730500000092434,3.44777211189561
3358,18.31,20,6.452,6.4523999998346,10.1770767597133
3359,18.29,220,84.813,84.8125999984331,36.3825708669385
3360,18.29,75,59.001,59.0014000001829,32.003515041916
3361,18.29,59,12.619,12.618799999851,14.3172646379356
3362,18.29,16,3.828,3.82819999995991,7.82639224516251
3363,18.29,16,5.083,5.08314999996219,9.56599355273523
3364,18.29,35,8.692,8.69239999970887,12.5633408019705
3365,18.29,28,8.824,8.82394999987446,11.5185951662937
3366,18.29,127,71.936,71.9361499990337,35.3163036512722
3367,18.29,28,9.283,9.28309999982594,12.1711127961293
3368,18.28,6,1.176,1.1765000000014,4.65748033398932
3369,18.28,44,14.237,14.2369499998167,16.9356380919308
3370,18.27,19,2.569,2.56874999997672,7.00678389707996
3371,18.27,59,32.171,32.1710999996867,28.0096357347655
3372,18.27,9,1.865,1.86459999991348,5.37484096718385
3373,18.27,45,12.152,12.1518000002834,14.9359304558887
3374,18.27,26,6.178,6.1779999997234,10.6663209319179
3375,18.25,41,9.895,9.89520000026096,12.1460791886568
3376,18.25,14,3.301,3.30069999978878,11.7669579793938
3377,18.25,29,2.754,2.75419999987935,6.99908748615553
3378,18.25,80,29.292,29.2916999999434,21.0888886489235
3379,18.25,5,0.695,0.695349999994505,3.93214962949306
3380,18.25,21,6.173,6.17330000014044,10.0659081526856
3381,18.24,47,10.958,10.9579500000691,12.6502851385513
3382,18.24,41,8.35,8.35034999973141,11.7499968054625
3383,18.23,62,19.222,19.2222999997903,17.6079190942496
3384,18.23,37,7.137,7.13695000018924,11.1011267121108
3385,18.22,101,29.155,29.1548499999335,20.6950745265888
3386,18.22,30,8.05,8.04969999971217,11.3184307129171
3387,18.22,20,3.601,3.60089999993215,8.95720725731113
3388,18.22,8,2.508,2.50800000003073,6.61861240445487
3389,18.21,12,2.61,2.6101000001072,6.45620357998234
3390,18.21,59,15.588,15.5878999999259,14.7617687979349
3391,18.21,10,0.88,0.880050000036135,3.73233523341503
3392,18.2,82,15.407,15.4071499999263,16.3288390146159
3393,18.2,32,9.933,9.9332999996841,12.8163113345876
3394,18.2,40,10.893,10.8928999996278,13.5155803654505
3395,18.19,24,4.596,4.59644999989541,8.51786897223539
3396,18.19,4,0.568,0.568349999957718,3.64849938160513
3397,18.19,49,12.531,12.530849999981,14.0374670754908
3398,18.18,16,3.096,3.09570000000531,7.07507618344766
3399,18.18,93,32.807,32.807049999712,21.4698692818516
3400,18.18,67,34.031,34.0305500007235,24.5012880857377
3401,18.18,38,6.322,6.32240000009187,10.1571870540256
3402,18.18,15,15.394,15.3936000009999,22.6582881422116
3403,18.17,168,31.293,31.293349999818,20.7820016421651
3404,18.17,51,41.622,41.621899999911,27.6443117014656
3405,18.16,20,4.901,4.90144999994664,10.5135354506636
3406,18.16,64,19.138,19.1382000002777,18.1698910885916
3407,18.16,43,10.784,10.7843999998877,12.9998915726141
3409,18.15,15,3.98,3.98014999995939,8.38333369519003
3410,18.15,169,63.26,63.2600000009406,30.4547063942824
3411,18.15,10,1.093,1.09264999997686,4.3933940746585
3412,18.15,34,7.609,7.60900000017136,10.2854917477808
3413,18.15,14,16.484,16.4838500008918,23.3710984416258
3414,18.15,28,45.732,45.7321000001393,30.7967326624704
3415,18.15,18,13.374,13.3738499991596,23.6097389777637
3416,18.15,40,10.494,10.4942999999039,12.0632905723023
3417,18.14,93,16.168,16.1682500001043,15.1334959796864
3418,18.14,77,25.79,25.7898999998579,21.1551834729401
3419,18.14,4,0.045,0.0450999999884516,1.79637490303198
3420,18.14,33,9.736,9.73575000022538,12.9827334618848
3421,18.14,22,4.808,4.80765000008978,9.34915843211457
3422,18.13,27,9.343,9.34305000014137,12.7916038365825
3423,18.13,8,7.893,7.89299999980722,23.2766091743171
3424,18.13,51,7.862,7.86234999995213,12.0257919684886
3425,18.13,13,3.293,3.29315000009956,7.40635962082097
3426,18.13,11,2.251,2.25060000014491,5.79082151969571
3427,18.13,17,5.86,5.85989999980666,10.4142973591282
3428,18.13,15,2.755,2.75544999993872,6.46464485772663
3429,18.13,66,19.511,19.5111499993363,17.1707043392129
3430,18.12,7,0.761,0.761350000044331,3.94584925248032
3431,18.12,50,13.501,13.5005999997957,14.0995678464334
3432,18.12,37,9.056,9.05559999984689,12.2749512020181
3433,18.12,24,5.024,5.02390000002924,8.88854392176247
3434,18.12,22,5.731,5.73125000015716,9.21277613615661
3435,18.11,56,48.086,48.0860000004759,32.974397447357
3436,18.11,52,8.812,8.81215000024531,12.2419247143998
3437,18.11,14,2.953,2.95250000001397,7.68816018727248
3438,18.11,61,12.825,12.8248000002932,13.8445000077046
3439,18.11,11,1.692,1.69180000004417,6.44028277413933
3440,18.11,7,0.707,0.706800000014482,3.46007235645584
3441,18.11,42,18.347,18.347249999526,17.3139390792046
3442,18.1,9,0.79,0.789799999969546,4.64449522983014
3443,18.1,27,26.262,26.2621500017121,24.8847031191211
3444,18.1,15,1.709,1.70855000015581,5.18242976894384
3445,18.1,91,66.135,66.1348000001162,36.6104313302595
3446,18.1,46,39.222,39.2222500005737,28.8946339347211
3447,18.09,77,21.995,21.9950499995612,19.2554356238578
3448,18.09,20,4.092,4.09234999981709,9.15529927990813
3449,18.09,10,1.779,1.77879999985453,5.69199885142182
3450,18.09,15,3.358,3.35805000015534,8.19785436583951
3451,18.08,20,3.699,3.69909999996889,8.35722701822035
3452,18.08,14,2.342,2.34230000007665,6.05940974233424
3453,18.07,104,29.779,29.7786999997625,21.1146480429188
3454,18.07,22,5.067,5.0667999999423,8.8814258911699
3455,18.07,56,17.54,17.5403500004904,16.3184045953087
3456,18.07,68,34.928,34.9279500007979,27.6622208089143
3457,18.07,31,6.914,6.91424999991432,10.4747931695975
3458,18.07,82,25.652,25.6520000001183,20.2974049596795
