"treeID","Z","npoints","convhull_area","area","perimeter","max_area_conifer_2","avg_area_conifer_2","max_perimeter_conifer_2","avg_perimeter_conifer_2","crown_diameter_hull_conifer_2","AGB_conifer_2"
771,20.28,6,1.213,1.21254999993835,6.09800299568939,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.09800299568939,671.282707870865
773,20.27,16,5.876,5.87559999985388,9.26172937207463,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.26172937207463,1417.14735318513
774,20.27,6,0.598,0.598049999971408,4.12818410337249,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.12818410337249,333.614475985368
777,20.27,7,1.044,1.04435000015656,5.69879211096738,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.69879211096738,594.138112942638
778,20.26,13,3.677,3.67655000003288,7.6980065477098,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.6980065477098,1016.87993581076
779,20.26,7,1.108,1.10764999999083,4.37089178948355,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.37089178948355,369.209580609645
781,20.26,7,1.264,1.26414999995905,6.02227314767775,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.02227314767775,655.275255953311
782,20.26,5,0.426,0.426449999969918,3.04079682779266,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.04079682779266,192.841284801418
783,20.26,13,3.069,3.06854999993811,6.73380093625855,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.73380093625855,800.273532853566
785,20.26,10,1.751,1.75134999980219,6.6702880371606,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.6702880371606,786.812727812568
786,20.26,12,4.294,4.29355000000214,8.44582274550235,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.44582274550235,1200.44336878971
787,20.25,4,0.34,0.34015000006184,2.61455167457687,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.61455167457687,147.031302697153
788,20.25,10,1.603,1.60290000011446,6.45638817811456,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.45638817811456,741.566680276879
789,20.25,14,2.59,2.58970000001136,6.20918268630391,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.20918268630391,691.513093291698
790,20.25,12,2.997,2.99729999969713,8.17075910651561,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.17075910651561,1130.36440128147
794,20.25,4,0.309,0.309150000015507,3.20143206439858,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.20143206439858,211.268643392581
796,20.25,7,1.827,1.82669999997597,5.98710605873541,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.98710605873541,647.868861707459
797,20.25,6,0.713,0.712650000001304,3.99854632621963,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.99854632621963,314.538332564161
798,20.25,10,2.247,2.24674999987474,6.30363891921014,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.30363891921014,710.456090046957
799,20.25,9,1.404,1.40364999996382,5.47212243436405,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.47212243436405,551.528115112602
801,20.24,4,0.619,0.618799999909243,3.80899756764499,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.80899756764499,288.095131216061
802,20.24,10,1.414,1.41390000010142,5.43457781749376,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.43457781749376,544.291531451416
803,20.24,19,5.925,5.92519999993965,10.1723549473216,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,10.1723549473216,1671.74206105048
804,20.24,9,1.978,1.97835000010673,5.98344051971761,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.98344051971761,646.587083996493
806,20.23,6,0.651,0.651149999990594,3.38266225134077,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.38266225134077,232.741353089119
807,20.23,5,0.706,0.706399999995483,3.86530897105111,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.86530897105111,295.501941769523
811,20.23,7,0.326,0.326099999889266,5.50311769978809,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.50311769978809,556.147961168043
812,20.23,5,0.051,0.0513499999979103,1.6259925272275,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,1.6259925272275,62.7195293652181
818,20.22,15,3.531,3.53130000006058,8.35725660703982,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.35725660703982,1173.8438122344
819,20.22,4,0.715,0.715399999957299,4.58401640363744,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.58401640363744,400.633127350875
820,20.22,4,0.226,0.226399999955902,2.69607299560137,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.69607299560137,154.926558059595
821,20.21,10,2.272,2.2717999999586,6.62702179428979,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.62702179428979,774.268515535964
822,20.21,11,3.283,3.28319999983069,8.47215505003354,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.47215505003354,1201.82362853799
823,20.21,9,2.102,2.10250000000815,6.09958560230175,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.09958560230175,667.450799413209
824,20.21,7,0.767,0.766749999893364,3.96091287671548,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.96091287671548,308.166364266433
826,20.2,30,14.105,14.1052499998477,14.8602652584275,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,14.8602652584275,3283.02705226835
827,20.2,6,0.302,0.301699999836273,5.06215086619395,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.06215086619395,477.646628471598
828,20.19,6,1.069,1.06879999989178,4.29298362185539,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.29298362185539,355.304738957792
829,20.19,8,1.872,1.8718499999959,5.80924855779199,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.80924855779199,610.571743445207
830,20.19,6,0.447,0.446599999981117,3.19414838935831,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.19414838935831,209.294387921444
831,20.19,4,0.3,0.300499999968451,2.34778238908733,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.34778238908733,120.625606551892
832,20.19,7,1.066,1.06629999997676,4.44320002293675,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.44320002293675,377.865788464485
833,20.19,7,1.162,1.16234999996959,4.53552305331943,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.53552305331943,392.035128003017
834,20.19,7,1.414,1.41399999998976,6.77513082820657,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.77513082820657,804.089948340278
835,20.19,8,2.086,2.08624999993481,5.8779567395307,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.8779567395307,623.558502472561
836,20.18,6,0.865,0.864950000017416,4.32681298667015,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.32681298667015,360.012671684734
837,20.18,16,4.655,4.65459999989253,9.04779190927478,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.04779190927478,1348.30487539837
838,20.18,6,0.655,0.655249999952503,3.99117505066992,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.99117505066992,311.563973248968
839,20.18,4,0.291,0.29104999997071,2.57876754585039,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.57876754585039,142.562293987936
840,20.18,8,2.067,2.06745000003139,5.92808923796389,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.92808923796389,632.549061562376
841,20.18,8,1.198,1.1980999999214,4.55724599222733,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.55724599222733,395.052003493081
842,20.18,4,0.314,0.31445000001986,2.73423829857656,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.73423829857656,158.312035419419
843,20.18,9,1.903,1.90254999988247,5.89188791457715,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.89188791457715,625.651308281823
845,20.17,5,0.291,0.290600000007544,3.45980776838504,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.45980776838504,241.043013214691
850,20.16,7,1.559,1.55855000013253,5.62697214351984,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.62697214351984,575.172136352845
851,20.16,15,3.639,3.63940000004368,7.58690716050135,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.58690716050136,982.023650141895
852,20.16,6,0.411,0.410800000070594,2.92223639181306,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.92223639181306,178.006752295059
854,20.16,19,7.322,7.32209999999031,23.962335453725,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,23.962335453725,7694.1947806639
855,20.16,17,6.666,6.66594999993686,9.86889246366426,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.86889246366426,1572.34004434133
856,20.15,4,0.091,0.0914500000071712,1.64231727577804,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,1.64231727577804,63.399881281524
857,20.15,4,0.135,0.134749999997439,3.10018963844708,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.10018963844708,197.69937258483
858,20.15,11,2.435,2.43455000006361,7.90396489550086,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.90396489550086,1055.75430198279
859,20.15,9,7.937,7.93710000003921,20.7461610858122,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,20.7461610858122,5939.34933158655
860,20.15,13,3.747,3.74740000005113,7.78905135376618,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.78905135376618,1028.43696998087
862,20.15,7,0.593,0.592950000049314,4.87157488859508,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.87157488859508,443.964761717464
864,20.14,4,0.274,0.274449999968056,2.3216891108982,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.3216891108982,117.712798432189
865,20.14,6,0.812,0.812349999978323,3.73650855479683,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.73650855479683,275.897976271866
868,20.14,4,0.213,0.212900000013178,2.10785398919139,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.10785398919139,99.0168137535166
869,20.13,4,0.593,0.592700000037439,4.08348141536568,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.08348141536568,323.141744968139
872,20.13,10,3.186,3.18570000003092,7.80866514471108,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.80866514471108,1031.24247579687
873,20.13,7,0.852,0.851950000098441,4.06047892219139,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.06047892219139,319.890702564065
874,20.13,6,0.905,0.904899999935878,5.10307830594385,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.10307830594385,481.579529274857
875,20.13,6,0.364,0.36434999993071,3.20186007736496,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.20186007736496,209.082905484069
876,20.12,11,1.583,1.58274999991409,5.16254723398979,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.16254723398979,491.234285550302
877,20.12,17,5.237,5.23684999987017,9.36879439376105,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.36879439376105,1427.499220442
879,20.12,4,0.21,0.2103000000061,2.43198963021088,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.43198963021088,127.683129586268
881,20.12,29,35.493,35.4926500006113,25.8734257321905,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,25.8734257321905,8795.70358588195
882,20.12,4,0.667,0.666899999894667,4.49424683564062,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.49424683564062,383.281565239895
883,20.12,5,0.59,0.590199999976903,3.4049186266548,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.4049186266548,233.202446361557
885,20.11,13,4.211,4.21145000008983,8.2944935444234,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.2944935444234,1146.85746140229
886,20.11,6,1.143,1.14325000002282,4.36723381118604,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.36723381118604,363.78526572726
887,20.11,5,0.709,0.708699999959208,3.83815136312747,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.83815136312747,288.704880716113
888,20.11,6,1.053,1.05284999992,4.86232689065919,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.86232689065919,440.886300539785
889,20.11,6,0.732,0.731750000064494,3.65104645237754,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.65104645237754,263.99921936138
890,20.11,8,1.217,1.21710000000894,4.92455703396848,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.92455703396848,451.037662807353
893,20.1,16,4.211,4.21104999980889,8.92475958335285,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.92475958335285,1306.34139413692
896,20.1,7,2.008,2.00795000005746,5.83804617051416,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.83804617051416,611.093659465003
898,20.1,4,0.486,0.485500000009779,3.56392493250224,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.56392493250224,252.604456370298
899,20.1,5,0.264,0.263599999947473,2.87944212853789,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.87944212853789,172.445101309808
900,20.09,4,0.595,0.594549999921583,3.50098308070913,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.50098308070913,244.456828291585
903,20.09,15,2.925,2.92500000016298,9.3626067586456,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.3626067586456,1422.00882822404
905,20.08,7,1.353,1.35260000010021,5.40654224415712,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.40654224415712,531.668693111771
906,20.08,4,0.595,0.595399999991059,3.21282496059592,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.21282496059592,209.431908043292
908,20.08,11,2.733,2.73349999974016,7.65159281725584,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.65159281725584,989.990017984652
909,20.08,6,0.615,0.615500000014435,3.86051324187292,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.86051324187292,290.944154415362
912,20.08,4,0.204,0.203600000022561,2.41861099101511,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.41861099101511,125.979007439374
915,20.07,4,0.153,0.153349999956845,3.1194349349397,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.1194349349397,198.483166023941
916,20.07,8,2.062,2.06239999993704,5.88386267631278,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.88386267631278,618.050108069029
917,20.07,9,1.542,1.54240000003483,5.6339211489152,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.6339211489152,571.845923587592
918,20.07,10,1.59,1.58989999999176,5.02699514939294,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.02699514939294,466.304831965452
919,20.06,18,3.322,3.32200000004377,7.23363421953907,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.23363421953907,893.693380071656
921,20.06,6,0.696,0.695849999960046,4.01224901385229,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.01224901385229,311.174951308551
922,20.06,8,1.661,1.6613499999512,6.76711302670393,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.76711302670393,793.163037165629
924,20.06,8,2.116,2.11560000004829,7.17461378608254,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.17461378608254,880.683158797517
925,20.06,18,24.849,24.8494500000961,24.5133055316317,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,24.5133055316317,7942.72797536489
927,20.05,5,0.586,0.585650000022724,3.63516939534595,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.63516939534595,260.550450743923
928,20.05,13,4.523,4.52295000012964,9.46808523108143,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.46808523108142,1445.64601530456
930,20.05,6,1.136,1.13624999998137,4.41698037727991,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.41698037727991,369.255770041459
931,20.05,11,5.486,5.48624999989988,10.5598505637421,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,10.5598505637421,1757.51933636758
932,20.04,8,2.45,2.45050000003539,6.86537774559243,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.86537774559243,812.445471254461
933,20.04,14,1.672,1.67199999996228,5.26381728301578,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.26381728301578,505.002258626201
934,20.04,10,1.027,1.0271500000963,4.34480467708639,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.34480467708639,358.204996063975
935,20.04,18,5.949,5.94945000001462,9.51107285517049,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.51107285517049,1456.11507587093
936,20.04,7,1.089,1.08885000000009,4.07763737230747,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.07763737230747,319.739487193574
939,20.02,5,0.56,0.560400000016671,3.35855348701816,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.35855348701816,225.528388737311
940,20.02,21,6.868,6.86800000013318,11.0194313040484,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,11.0194313040484,1891.70578053176
941,20.02,32,7.568,7.56789999984903,12.0083799567533,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,12.0083799567533,2206.30611646822
942,20.02,6,0.839,0.839299999875948,4.89944336353268,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.89944336353268,443.35470644121
944,20.02,11,4.705,4.70535000012023,8.21511568232193,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.21511568232193,1118.2712219866
945,20.01,5,0.425,0.425149999995483,3.08669688066309,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.08669688066309,193.728931376314
946,20.01,7,1.116,1.11585000000196,4.49428699788637,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.49428699788637,379.544838138509
949,20.01,4,0.106,0.10604999998759,3.03521718424473,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.03521718424473,187.983592806617
951,20,12,2.254,2.25384999997914,6.15961082878026,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.15961082878026,666.671695470388
955,19.99,7,1.979,1.97915000002831,5.82655985287068,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.82655985287068,602.990854952734
956,19.99,9,2.912,2.91159999990487,7.44733269608804,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.44733269608804,935.630172285477
957,19.99,9,1.685,1.68549999996321,5.12095618077054,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.12095618077054,478.587402486403
960,19.99,14,5.512,5.51224999991246,9.97472087355755,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.97472087355754,1578.53861831506
962,19.99,5,0.545,0.544849999947473,3.20650977188763,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.20650977188763,207.024222523447
964,19.98,7,1.472,1.47214999987045,5.40296057356837,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.40296057356837,526.313851467578
965,19.98,7,1.5,1.5002000000386,6.19041140981204,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.19041140981204,671.447109681685
966,19.97,8,2.823,2.82275000002119,7.50060313418491,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,7.50060313418491,945.947155171875
967,19.97,9,2.238,2.23770000005607,6.43713112866669,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.43713112866669,719.45563432138
968,19.97,6,0.814,0.813700000042445,3.84551545892694,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.84551545892694,286.097040846322
969,19.97,8,1.554,1.55445000019972,5.27750018022484,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.27750018022484,504.186578294936
970,19.97,6,1.013,1.01295000000391,4.55645503902502,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.55645503902502,387.603054065557
971,19.97,4,0.225,0.225150000012945,2.31177398958525,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.31177398958525,115.055376636057
973,19.97,8,1.437,1.43684999999823,5.36117823020235,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.36117823020235,518.58570360168
974,19.97,5,0.761,0.761399999959394,4.17790353133055,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.17790353133055,331.864081876547
975,19.96,9,1.228,1.22804999991786,4.90563629085766,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.90563629085766,441.977331062024
976,19.96,5,1.062,1.06245000008494,4.50867349672416,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.50867349672416,380.016674460258
978,19.96,6,0.911,0.911100000084843,4.18420621312236,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.18420621312236,332.462555598305
979,19.96,13,5.125,5.12535000007483,9.29583101032202,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.29583101032202,1387.68610459311
982,19.96,6,0.697,0.696800000005169,3.62077099101388,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.62077099101388,256.631060100104
984,19.95,4,0.298,0.297600000019884,2.53896285332398,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.53896285332398,135.831537493715
987,19.95,4,0.168,0.16809999995894,2.40044731146478,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.40044731146478,122.853845195053
988,19.95,8,1.791,1.79120000009425,5.77317553043291,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.77317553043291,591.014559730273
989,19.95,6,1.404,1.40385000000242,5.47870065342459,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.47870065342459,538.144132529358
990,19.95,6,0.8,0.80025000005844,4.45736813844555,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.45736813844556,371.977163516122
991,19.95,4,0.536,0.535600000031991,3.05282113118394,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.05282113118394,188.921414453012
996,19.94,8,0.761,0.761400000017602,3.87503387416647,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.87503387416647,289.260505670115
997,19.94,6,1.125,1.12509999994654,4.48509187730514,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.48509187730514,375.791277915434
998,19.94,13,18.692,18.6923499999684,22.4735106576012,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,22.4735106576012,6726.15602559236
999,19.94,9,0.771,0.770850000117207,3.56826168446832,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.56826168446832,249.559138105355
1000,19.94,8,1.412,1.41200000012759,4.84958652078776,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.84958652078776,432.202649124233
1001,19.93,8,1.931,1.93060000002151,6.0834131776228,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.0834131776228,647.90259830642
1003,19.93,8,1.459,1.45850000012433,5.12322047111448,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.12322047111448,476.395971995634
1004,19.93,8,1.625,1.62479999984498,6.04319304606661,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.04319304606661,640.255040897409
1005,19.93,6,0.957,0.957449999899836,4.52932566338869,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.52932566338869,382.107955862254
1007,19.93,4,0.143,0.142599999977392,2.0366273462236,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.0366273462236,91.3771778722529
1008,19.93,4,0.247,0.247500000114087,2.67920731981823,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.67920731981823,149.28540267794
1010,19.92,4,0.348,0.348400000017136,2.81662309739377,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.81662309739377,163.121163548835
1014,19.92,8,0.92,0.920400000002701,4.91907099110386,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.91907099110387,442.554340023398
1015,19.91,8,1.541,1.54109999994398,5.7951056678391,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.7951056678391,592.905328101004
1016,19.91,6,1.084,1.08359999995446,4.40386525416561,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.40386525416561,362.717425241004
1017,19.91,5,0.823,0.822800000023562,4.37082074584425,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.37082074584425,357.860102844878
1022,19.9,15,3.55,3.54994999984046,8.18078598649716,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.18078598649716,1098.03978885123
1023,19.9,9,2.171,2.17145000002347,6.05682219976404,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.05682219976404,641.110969849679
1025,19.9,10,1.258,1.25829999998678,5.07981520790655,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.07981520790655,467.931990707856
1026,19.9,4,0.455,0.454800000006799,2.95336607985463,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.95336607985463,177.24863818768
1027,19.9,6,0.958,0.95755000016652,4.71511468340103,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.71511468340103,409.511514219946
1028,19.9,4,0.448,0.448349999991478,3.07560738801878,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.07560738801878,190.594899445079
1029,19.89,7,0.431,0.430999999982305,5.60495817579185,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.60495817579185,557.530691435756
1030,19.89,4,0.095,0.0946000000694767,2.78327841485172,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.78327841485172,159.250436933671
1031,19.89,4,0.063,0.0627499999827705,1.97202438794344,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,1.97202438794344,85.9443260436197
1032,19.89,4,0.291,0.290850000004866,2.6170110121862,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.6170110121862,142.625165394795
1034,19.89,20,6.434,6.43400000000838,10.4344551753753,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,10.4344551753753,1695.84099058826
1036,19.89,6,0.97,0.969800000078976,5.63905596695042,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.63905596695042,563.616490225616
1037,19.89,5,0.848,0.847650000127032,4.9552370299358,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.9552370299358,447.187404020671
1039,19.89,8,1.735,1.73489999998128,5.27894846810781,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.27894846810781,500.822823909377
1040,19.88,11,2.181,2.18060000013793,6.00930893076562,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.00930893076562,630.999762128495
1041,19.88,26,12.676,12.6758999998565,14.6230374798802,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,14.6230374798802,3099.92064564237
1042,19.88,6,1.225,1.22534999984782,4.78029724155521,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.78029724155521,418.945528691597
1043,19.88,10,2.631,2.63074999995297,6.98037721655731,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.98037721655731,825.042844661505
1044,19.88,46,23.554,23.5542999999598,19.9957154910515,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,19.9957154910515,5427.63236056118
